summonerName,championId,championName,championLevel,championPoints
코코다롱,15,Sivir (Sivir),4,13142
코코다롱,104,Graves (Graves),4,12658
코코다롱,106,Volibear (Volibear),4,12646
코코다롱,222,Jinx (Jinx),3,11387
코코다롱,48,Trundle (Trundle),3,11102
코코다롱,62,Wukong (MonkeyKing),3,10636
코코다롱,60,Elise (Elise),3,10277
코코다롱,63,Brand (Brand),3,10083
코코다롱,96,Kog'Maw (KogMaw),3,9710
코코다롱,7,LeBlanc (Leblanc),3,9599
코코다롱,221,Zeri (Zeri),3,9283
코코다롱,245,Ekko (Ekko),3,9162
코코다롱,91,Talon (Talon),3,9027
코코다롱,59,Jarvan IV (JarvanIV),3,8773
코코다롱,142,Zoe (Zoe),3,8688
코코다롱,421,Rek'Sai (RekSai),3,8619
코코다롱,114,Fiora (Fiora),3,7680
코코다롱,42,Corki (Corki),3,6797
코코다롱,360,Samira (Samira),3,6559
코코다롱,268,Azir (Azir),3,6496
코코다롱,58,Renekton (Renekton),3,6366
코코다롱,41,Gangplank (Gangplank),3,6309
코코다롱,9,Fiddlesticks (Fiddlesticks),3,6203
코코다롱,887,Gwen (Gwen),2,5962
코코다롱,234,Viego (Viego),2,5938
코코다롱,119,Draven (Draven),2,5903
코코다롱,161,Vel'Koz (Velkoz),2,5570
코코다롱,30,Karthus (Karthus),2,5546
코코다롱,122,Darius (Darius),2,5530
코코다롱,54,Malphite (Malphite),2,5411
코코다롱,103,Ahri (Ahri),2,5318
코코다롱,518,Neeko (Neeko),2,5270
코코다롱,897,K'Sante (KSante),2,4966
코코다롱,10,Kayle (Kayle),2,4964
코코다롱,203,Kindred (Kindred),2,4918
코코다롱,61,Orianna (Orianna),2,4844
코코다롱,120,Hecarim (Hecarim),2,4741
코코다롱,711,Vex (Vex),2,4662
코코다롱,240,Kled (Kled),2,4591
코코다롱,101,Xerath (Xerath),2,4218
코코다롱,107,Rengar (Rengar),2,4058
코코다롱,26,Zilean (Zilean),2,4042
코코다롱,38,Kassadin (Kassadin),2,4030
코코다롱,141,Kayn (Kayn),2,3990
코코다롱,200,Bel'Veth (Belveth),2,3848
코코다롱,92,Riven (Riven),2,3683
코코다롱,20,Nunu & Willump (Nunu),2,3669
코코다롱,777,Yone (Yone),2,3568
코코다롱,5,Xin Zhao (XinZhao),2,3527
코코다롱,154,Zac (Zac),2,3437
코코다롱,74,Heimerdinger (Heimerdinger),2,3434
코코다롱,36,Dr. Mundo (DrMundo),2,3400
코코다롱,86,Garen (Garen),2,3223
코코다롱,14,Sion (Sion),2,3206
코코다롱,55,Katarina (Katarina),2,3133
코코다롱,50,Swain (Swain),2,3071
코코다롱,895,Nilah (Nilah),2,3038
코코다롱,35,Shaco (Shaco),2,2819
코코다롱,127,Lissandra (Lissandra),2,2774
코코다롱,8,Vladimir (Vladimir),2,2700
코코다롱,136,Aurelion Sol (AurelionSol),2,2681
코코다롱,11,Master Yi (MasterYi),2,2630
코코다롱,17,Teemo (Teemo),2,2561
코코다롱,102,Shyvana (Shyvana),2,2199
코코다롱,6,Urgot (Urgot),2,2143
코코다롱,254,Vi (Vi),2,2109
코코다롱,37,Sona (Sona),2,2095
코코다롱,56,Nocturne (Nocturne),2,1905
코코다롱,28,Evelynn (Evelynn),2,1902
코코다롱,105,Fizz (Fizz),1,1790
코코다롱,115,Ziggs (Ziggs),1,1640
코코다롱,82,Mordekaiser (Mordekaiser),1,1632
코코다롱,45,Veigar (Veigar),1,1451
코코다롱,131,Diana (Diana),1,1310
코코다롱,23,Tryndamere (Tryndamere),1,1094
코코다롱,75,Nasus (Nasus),1,1084
코코다롱,420,Illaoi (Illaoi),1,1044
코코다롱,4,Twisted Fate (TwistedFate),1,1031
코코다롱,876,Lillia (Lillia),1,932
코코다롱,77,Udyr (Udyr),1,927
코코다롱,246,Qiyana (Qiyana),1,494
코코다롱,27,Singed (Singed),1,474
코코다롱,34,Anivia (Anivia),1,386
코코다롱,72,Skarner (Skarner),1,333
코코다롱,33,Rammus (Rammus),1,318
코코다롱,19,Warwick (Warwick),1,177
코코다롱,133,Quinn (Quinn),1,138
코코다롱,427,Ivern (Ivern),1,130
울부짖는마오카이,57,Maokai (Maokai),5,940591
울부짖는마오카이,68,Rumble (Rumble),5,664947
울부짖는마오카이,58,Renekton (Renekton),5,308464
울부짖는마오카이,875,Sett (Sett),5,108496
울부짖는마오카이,240,Kled (Kled),5,90162
울부짖는마오카이,24,Jax (Jax),5,76311
울부짖는마오카이,122,Darius (Darius),5,59677
울부짖는마오카이,114,Fiora (Fiora),5,59496
울부짖는마오카이,106,Volibear (Volibear),5,40463
울부짖는마오카이,39,Irelia (Irelia),5,38345
울부짖는마오카이,41,Gangplank (Gangplank),5,36990
울부짖는마오카이,164,Camille (Camille),5,29536
울부짖는마오카이,126,Jayce (Jayce),5,28699
울부짖는마오카이,64,Lee Sin (LeeSin),5,27097
울부짖는마오카이,54,Malphite (Malphite),5,22921
울부짖는마오카이,777,Yone (Yone),5,22884
울부짖는마오카이,79,Gragas (Gragas),4,21470
울부짖는마오카이,897,K'Sante (KSante),4,18001
울부짖는마오카이,266,Aatrox (Aatrox),3,12342
울부짖는마오카이,17,Teemo (Teemo),3,9600
울부짖는마오카이,112,Viktor (Viktor),3,7870
울부짖는마오카이,5,Xin Zhao (XinZhao),3,6943
울부짖는마오카이,887,Gwen (Gwen),3,6564
울부짖는마오카이,69,Cassiopeia (Cassiopeia),3,6103
울부짖는마오카이,67,Vayne (Vayne),2,5202
울부짖는마오카이,16,Soraka (Soraka),2,4701
울부짖는마오카이,85,Kennen (Kennen),2,4042
울부짖는마오카이,62,Wukong (MonkeyKing),2,3932
울부짖는마오카이,350,Yuumi (Yuumi),2,2982
울부짖는마오카이,78,Poppy (Poppy),2,2237
울부짖는마오카이,84,Akali (Akali),1,1695
울부짖는마오카이,23,Tryndamere (Tryndamere),1,1478
울부짖는마오카이,421,Rek'Sai (RekSai),1,1159
울부짖는마오카이,133,Quinn (Quinn),1,1014
울부짖는마오카이,412,Thresh (Thresh),1,1008
울부짖는마오카이,104,Graves (Graves),1,989
울부짖는마오카이,254,Vi (Vi),1,916
울부짖는마오카이,80,Pantheon (Pantheon),1,856
울부짖는마오카이,83,Yorick (Yorick),1,844
울부짖는마오카이,113,Sejuani (Sejuani),1,749
울부짖는마오카이,30,Karthus (Karthus),1,506
울부짖는마오카이,131,Diana (Diana),1,349
울부짖는마오카이,82,Mordekaiser (Mordekaiser),1,340
울부짖는마오카이,516,Ornn (Ornn),1,303
울부짖는마오카이,117,Lulu (Lulu),1,283
울부짖는마오카이,103,Ahri (Ahri),1,215
울부짖는마오카이,51,Caitlyn (Caitlyn),1,192
울부짖는마오카이,166,Akshan (Akshan),1,154
울부짖는마오카이,245,Ekko (Ekko),1,148
울부짖는마오카이,110,Varus (Varus),1,143
울부짖는마오카이,81,Ezreal (Ezreal),1,136
울부짖는마오카이,76,Nidalee (Nidalee),1,132
울부짖는마오카이,21,Miss Fortune (MissFortune),1,116
울부짖는마오카이,10,Kayle (Kayle),1,114
울부짖는마오카이,59,Jarvan IV (JarvanIV),1,111
그 맛은궁진하다,85,Kennen (Kennen),5,100654
그 맛은궁진하다,887,Gwen (Gwen),5,81305
그 맛은궁진하다,897,K'Sante (KSante),5,59624
그 맛은궁진하다,24,Jax (Jax),5,58122
그 맛은궁진하다,126,Jayce (Jayce),5,53974
그 맛은궁진하다,150,Gnar (Gnar),5,41215
그 맛은궁진하다,350,Yuumi (Yuumi),5,40747
그 맛은궁진하다,58,Renekton (Renekton),5,40450
그 맛은궁진하다,164,Camille (Camille),5,35821
그 맛은궁진하다,79,Gragas (Gragas),5,33792
그 맛은궁진하다,14,Sion (Sion),5,22995
그 맛은궁진하다,266,Aatrox (Aatrox),3,12169
그 맛은궁진하다,114,Fiora (Fiora),3,11252
그 맛은궁진하다,54,Malphite (Malphite),3,10070
그 맛은궁진하다,68,Rumble (Rumble),3,9724
그 맛은궁진하다,84,Akali (Akali),3,8269
그 맛은궁진하다,39,Irelia (Irelia),3,7807
그 맛은궁진하다,516,Ornn (Ornn),3,7246
그 맛은궁진하다,497,Rakan (Rakan),3,6943
그 맛은궁진하다,18,Tristana (Tristana),3,6370
그 맛은궁진하다,67,Vayne (Vayne),2,5623
그 맛은궁진하다,902,Milio (Milio),2,4402
그 맛은궁진하다,23,Tryndamere (Tryndamere),2,2903
그 맛은궁진하다,110,Varus (Varus),2,2552
그 맛은궁진하다,7,LeBlanc (Leblanc),2,2543
그 맛은궁진하다,245,Ekko (Ekko),2,2253
그 맛은궁진하다,78,Poppy (Poppy),2,2246
그 맛은궁진하다,81,Ezreal (Ezreal),2,2232
그 맛은궁진하다,555,Pyke (Pyke),2,2167
그 맛은궁진하다,45,Veigar (Veigar),2,2145
그 맛은궁진하다,29,Twitch (Twitch),2,2060
그 맛은궁진하다,12,Alistar (Alistar),2,1999
그 맛은궁진하다,202,Jhin (Jhin),2,1902
그 맛은궁진하다,133,Quinn (Quinn),2,1893
그 맛은궁진하다,64,Lee Sin (LeeSin),1,1528
그 맛은궁진하다,163,Taliyah (Taliyah),1,1429
그 맛은궁진하다,76,Nidalee (Nidalee),1,1426
그 맛은궁진하다,111,Nautilus (Nautilus),1,1415
그 맛은궁진하다,51,Caitlyn (Caitlyn),1,1413
그 맛은궁진하다,59,Jarvan IV (JarvanIV),1,1278
그 맛은궁진하다,238,Zed (Zed),1,1252
그 맛은궁진하다,22,Ashe (Ashe),1,1237
그 맛은궁진하다,517,Sylas (Sylas),1,1201
그 맛은궁진하다,113,Sejuani (Sejuani),1,1146
그 맛은궁진하다,498,Xayah (Xayah),1,1136
그 맛은궁진하다,8,Vladimir (Vladimir),1,1019
그 맛은궁진하다,19,Warwick (Warwick),1,894
그 맛은궁진하다,13,Ryze (Ryze),1,882
그 맛은궁진하다,75,Nasus (Nasus),1,806
그 맛은궁진하다,112,Viktor (Viktor),1,771
그 맛은궁진하다,31,Cho'Gath (Chogath),1,732
그 맛은궁진하다,203,Kindred (Kindred),1,719
그 맛은궁진하다,777,Yone (Yone),1,718
그 맛은궁진하다,34,Anivia (Anivia),1,716
그 맛은궁진하다,236,Lucian (Lucian),1,701
그 맛은궁진하다,875,Sett (Sett),1,654
그 맛은궁진하다,96,Kog'Maw (KogMaw),1,621
그 맛은궁진하다,17,Teemo (Teemo),1,594
그 맛은궁진하다,25,Morgana (Morgana),1,587
그 맛은궁진하다,222,Jinx (Jinx),1,568
그 맛은궁진하다,11,Master Yi (MasterYi),1,567
그 맛은궁진하다,92,Riven (Riven),1,564
그 맛은궁진하다,28,Evelynn (Evelynn),1,543
그 맛은궁진하다,119,Draven (Draven),1,521
그 맛은궁진하다,86,Garen (Garen),1,502
그 맛은궁진하다,55,Katarina (Katarina),1,502
그 맛은궁진하다,105,Fizz (Fizz),1,457
그 맛은궁진하다,104,Graves (Graves),1,430
그 맛은궁진하다,16,Soraka (Soraka),1,417
그 맛은궁진하다,157,Yasuo (Yasuo),1,407
그 맛은궁진하다,43,Karma (Karma),1,407
그 맛은궁진하다,1,Annie (Annie),1,337
그 맛은궁진하다,80,Pantheon (Pantheon),1,222
그 맛은궁진하다,412,Thresh (Thresh),1,198
그 맛은궁진하다,15,Sivir (Sivir),1,188
그 맛은궁진하다,117,Lulu (Lulu),1,175
그 맛은궁진하다,77,Udyr (Udyr),1,168
그 맛은궁진하다,36,Dr. Mundo (DrMundo),1,165
그 맛은궁진하다,90,Malzahar (Malzahar),1,130
그 맛은궁진하다,518,Neeko (Neeko),1,126
그 맛은궁진하다,38,Kassadin (Kassadin),1,126
그 맛은궁진하다,121,Kha'Zix (Khazix),1,124
그 맛은궁진하다,103,Ahri (Ahri),1,124
그 맛은궁진하다,429,Kalista (Kalista),1,121
그 맛은궁진하다,82,Mordekaiser (Mordekaiser),1,121
그 맛은궁진하다,57,Maokai (Maokai),1,112
그 맛은궁진하다,89,Leona (Leona),1,110
그 맛은궁진하다,523,Aphelios (Aphelios),1,102
그 맛은궁진하다,122,Darius (Darius),1,102
그 맛은궁진하다,101,Xerath (Xerath),1,98
그 맛은궁진하다,30,Karthus (Karthus),1,96
그 맛은궁진하다,142,Zoe (Zoe),1,90
그 맛은궁진하다,83,Yorick (Yorick),1,69
그브충이,56,Nocturne (Nocturne),7,1450916
그브충이,7,LeBlanc (Leblanc),7,364863
그브충이,55,Katarina (Katarina),7,136351
그브충이,64,Lee Sin (LeeSin),6,89482
그브충이,92,Riven (Riven),7,88251
그브충이,107,Rengar (Rengar),6,78671
그브충이,114,Fiora (Fiora),6,73876
그브충이,131,Diana (Diana),7,69075
그브충이,53,Blitzcrank (Blitzcrank),7,67940
그브충이,81,Ezreal (Ezreal),6,67455
그브충이,67,Vayne (Vayne),7,66890
그브충이,41,Gangplank (Gangplank),6,66091
그브충이,18,Tristana (Tristana),7,62797
그브충이,80,Pantheon (Pantheon),6,59990
그브충이,412,Thresh (Thresh),6,59417
그브충이,11,Master Yi (MasterYi),6,57210
그브충이,157,Yasuo (Yasuo),6,56208
그브충이,21,Miss Fortune (MissFortune),6,56118
그브충이,59,Jarvan IV (JarvanIV),6,55594
그브충이,105,Fizz (Fizz),6,53104
그브충이,104,Graves (Graves),6,50928
그브충이,57,Maokai (Maokai),6,50098
그브충이,96,Kog'Maw (KogMaw),7,46556
그브충이,12,Alistar (Alistar),6,45896
그브충이,29,Twitch (Twitch),6,45380
그브충이,238,Zed (Zed),6,43549
그브충이,30,Karthus (Karthus),7,40169
그브충이,245,Ekko (Ekko),6,39766
그브충이,360,Samira (Samira),6,39387
그브충이,38,Kassadin (Kassadin),6,37490
그브충이,117,Lulu (Lulu),6,35558
그브충이,110,Varus (Varus),6,31884
그브충이,69,Cassiopeia (Cassiopeia),6,31871
그브충이,51,Caitlyn (Caitlyn),6,30556
그브충이,54,Malphite (Malphite),6,30548
그브충이,17,Teemo (Teemo),6,30045
그브충이,58,Renekton (Renekton),5,29934
그브충이,8,Vladimir (Vladimir),6,29462
그브충이,4,Twisted Fate (TwistedFate),5,29221
그브충이,28,Evelynn (Evelynn),5,27837
그브충이,112,Viktor (Viktor),5,27141
그브충이,1,Annie (Annie),5,26208
그브충이,875,Sett (Sett),5,25894
그브충이,121,Kha'Zix (Khazix),5,25507
그브충이,32,Amumu (Amumu),5,25449
그브충이,122,Darius (Darius),5,25098
그브충이,61,Orianna (Orianna),5,25045
그브충이,39,Irelia (Irelia),5,23583
그브충이,89,Leona (Leona),5,23314
그브충이,236,Lucian (Lucian),4,21539
그브충이,145,Kai'Sa (Kaisa),4,20972
그브충이,142,Zoe (Zoe),4,20705
그브충이,77,Udyr (Udyr),4,19453
그브충이,222,Jinx (Jinx),4,19052
그브충이,266,Aatrox (Aatrox),4,18758
그브충이,498,Xayah (Xayah),4,18430
그브충이,91,Talon (Talon),4,17817
그브충이,31,Cho'Gath (Chogath),4,17799
그브충이,86,Garen (Garen),4,17628
그브충이,23,Tryndamere (Tryndamere),4,17199
그브충이,24,Jax (Jax),4,16715
그브충이,113,Sejuani (Sejuani),4,16223
그브충이,63,Brand (Brand),4,16084
그브충이,79,Gragas (Gragas),4,15768
그브충이,5,Xin Zhao (XinZhao),4,15430
그브충이,62,Wukong (MonkeyKing),4,15296
그브충이,42,Corki (Corki),4,14857
그브충이,36,Dr. Mundo (DrMundo),4,14680
그브충이,14,Sion (Sion),4,14548
그브충이,202,Jhin (Jhin),4,14279
그브충이,27,Singed (Singed),4,14239
그브충이,555,Pyke (Pyke),4,14023
그브충이,120,Hecarim (Hecarim),4,13929
그브충이,517,Sylas (Sylas),4,13630
그브충이,164,Camille (Camille),3,12496
그브충이,3,Galio (Galio),3,12231
그브충이,35,Shaco (Shaco),3,12076
그브충이,98,Shen (Shen),3,11880
그브충이,10,Kayle (Kayle),3,11835
그브충이,84,Akali (Akali),3,11797
그브충이,516,Ornn (Ornn),3,11759
그브충이,25,Morgana (Morgana),3,11555
그브충이,350,Yuumi (Yuumi),3,11495
그브충이,201,Braum (Braum),3,11453
그브충이,223,Tahm Kench (TahmKench),3,11243
그브충이,154,Zac (Zac),3,11069
그브충이,68,Rumble (Rumble),3,10918
그브충이,15,Sivir (Sivir),3,10758
그브충이,102,Shyvana (Shyvana),3,10662
그브충이,203,Kindred (Kindred),3,10288
그브충이,887,Gwen (Gwen),3,10284
그브충이,126,Jayce (Jayce),3,10198
그브충이,60,Elise (Elise),3,10193
그브충이,19,Warwick (Warwick),3,9598
그브충이,133,Quinn (Quinn),3,9435
그브충이,20,Nunu & Willump (Nunu),3,9355
그브충이,497,Rakan (Rakan),3,9195
그브충이,101,Xerath (Xerath),3,9133
그브충이,78,Poppy (Poppy),3,9019
그브충이,141,Kayn (Kayn),3,8780
그브충이,43,Karma (Karma),3,8778
그브충이,420,Illaoi (Illaoi),3,8613
그브충이,254,Vi (Vi),3,8579
그브충이,166,Akshan (Akshan),3,8538
그브충이,76,Nidalee (Nidalee),3,8533
그브충이,33,Rammus (Rammus),3,8520
그브충이,777,Yone (Yone),3,8232
그브충이,103,Ahri (Ahri),3,7942
그브충이,526,Rell (Rell),3,7763
그브충이,22,Ashe (Ashe),3,7728
그브충이,99,Lux (Lux),3,7553
그브충이,234,Viego (Viego),3,7531
그브충이,147,Seraphine (Seraphine),3,7336
그브충이,134,Syndra (Syndra),3,7278
그브충이,240,Kled (Kled),3,7140
그브충이,26,Zilean (Zilean),3,7051
그브충이,75,Nasus (Nasus),3,7020
그브충이,90,Malzahar (Malzahar),3,6991
그브충이,85,Kennen (Kennen),3,6837
그브충이,518,Neeko (Neeko),3,6777
그브충이,421,Rek'Sai (RekSai),3,6723
그브충이,72,Skarner (Skarner),3,6722
그브충이,82,Mordekaiser (Mordekaiser),3,6689
그브충이,221,Zeri (Zeri),3,6531
그브충이,9,Fiddlesticks (Fiddlesticks),3,6416
그브충이,150,Gnar (Gnar),3,6346
그브충이,235,Senna (Senna),3,6081
그브충이,13,Ryze (Ryze),2,5821
그브충이,16,Soraka (Soraka),2,5385
그브충이,45,Veigar (Veigar),2,5257
그브충이,876,Lillia (Lillia),2,5157
그브충이,161,Vel'Koz (Velkoz),2,5057
그브충이,268,Azir (Azir),2,4948
그브충이,40,Janna (Janna),2,4915
그브충이,429,Kalista (Kalista),2,4585
그브충이,163,Taliyah (Taliyah),2,4549
그브충이,106,Volibear (Volibear),2,4295
그브충이,48,Trundle (Trundle),2,3977
그브충이,246,Qiyana (Qiyana),2,3784
그브충이,127,Lissandra (Lissandra),2,3616
그브충이,432,Bard (Bard),2,3382
그브충이,267,Nami (Nami),2,3376
그브충이,2,Olaf (Olaf),2,3279
그브충이,111,Nautilus (Nautilus),2,2980
그브충이,50,Swain (Swain),2,2883
그브충이,136,Aurelion Sol (AurelionSol),2,2536
그브충이,523,Aphelios (Aphelios),2,2404
그브충이,711,Vex (Vex),2,2244
그브충이,427,Ivern (Ivern),2,2196
그브충이,897,K'Sante (KSante),2,2103
그브충이,895,Nilah (Nilah),2,2049
그브충이,115,Ziggs (Ziggs),1,1666
그브충이,143,Zyra (Zyra),1,1433
그브충이,37,Sona (Sona),1,1074
그브충이,119,Draven (Draven),1,1072
그브충이,44,Taric (Taric),1,900
그브충이,200,Bel'Veth (Belveth),1,832
그브충이,74,Heimerdinger (Heimerdinger),1,774
그브충이,83,Yorick (Yorick),1,458
그브충이,34,Anivia (Anivia),1,444
그브충이,6,Urgot (Urgot),1,430
그브충이,950,Naafiri (Naafiri),1,109
yzz1,897,K'Sante (KSante),4,19161
yzz1,120,Hecarim (Hecarim),3,9707
yzz1,35,Shaco (Shaco),3,6100
yzz1,114,Fiora (Fiora),3,6021
yzz1,23,Tryndamere (Tryndamere),2,5570
yzz1,240,Kled (Kled),2,5569
yzz1,60,Elise (Elise),2,4910
yzz1,20,Nunu & Willump (Nunu),2,4891
yzz1,24,Jax (Jax),2,4550
yzz1,78,Poppy (Poppy),2,3816
yzz1,121,Kha'Zix (Khazix),2,3402
yzz1,266,Aatrox (Aatrox),2,2884
yzz1,113,Sejuani (Sejuani),2,2835
yzz1,245,Ekko (Ekko),2,2508
yzz1,2,Olaf (Olaf),2,2477
yzz1,145,Kai'Sa (Kaisa),2,2354
yzz1,99,Lux (Lux),2,2330
yzz1,427,Ivern (Ivern),2,2013
yzz1,41,Gangplank (Gangplank),2,1975
yzz1,58,Renekton (Renekton),2,1896
yzz1,55,Katarina (Katarina),2,1831
yzz1,64,Lee Sin (LeeSin),2,1809
yzz1,57,Maokai (Maokai),2,1809
yzz1,30,Karthus (Karthus),2,1806
yzz1,14,Sion (Sion),1,1748
yzz1,360,Samira (Samira),1,1610
yzz1,18,Tristana (Tristana),1,1566
yzz1,126,Jayce (Jayce),1,1546
yzz1,85,Kennen (Kennen),1,1544
yzz1,517,Sylas (Sylas),1,1489
yzz1,38,Kassadin (Kassadin),1,1370
yzz1,68,Rumble (Rumble),1,1308
yzz1,7,LeBlanc (Leblanc),1,1301
yzz1,234,Viego (Viego),1,1254
yzz1,82,Mordekaiser (Mordekaiser),1,1247
yzz1,110,Varus (Varus),1,1146
yzz1,89,Leona (Leona),1,1132
yzz1,3,Galio (Galio),1,1065
yzz1,157,Yasuo (Yasuo),1,1013
yzz1,36,Dr. Mundo (DrMundo),1,946
yzz1,161,Vel'Koz (Velkoz),1,910
yzz1,5,Xin Zhao (XinZhao),1,909
yzz1,498,Xayah (Xayah),1,895
yzz1,1,Annie (Annie),1,879
yzz1,429,Kalista (Kalista),1,865
yzz1,236,Lucian (Lucian),1,848
yzz1,69,Cassiopeia (Cassiopeia),1,794
yzz1,134,Syndra (Syndra),1,783
yzz1,16,Soraka (Soraka),1,766
yzz1,421,Rek'Sai (RekSai),1,762
yzz1,203,Kindred (Kindred),1,750
yzz1,54,Malphite (Malphite),1,750
yzz1,15,Sivir (Sivir),1,749
yzz1,350,Yuumi (Yuumi),1,746
yzz1,119,Draven (Draven),1,743
yzz1,516,Ornn (Ornn),1,728
yzz1,887,Gwen (Gwen),1,705
yzz1,555,Pyke (Pyke),1,663
yzz1,876,Lillia (Lillia),1,595
yzz1,164,Camille (Camille),1,593
yzz1,12,Alistar (Alistar),1,585
yzz1,122,Darius (Darius),1,582
yzz1,74,Heimerdinger (Heimerdinger),1,561
yzz1,895,Nilah (Nilah),1,556
yzz1,75,Nasus (Nasus),1,507
yzz1,101,Xerath (Xerath),1,484
yzz1,888,Renata Glasc (Renata),1,447
yzz1,67,Vayne (Vayne),1,443
yzz1,235,Senna (Senna),1,397
yzz1,141,Kayn (Kayn),1,320
yzz1,79,Gragas (Gragas),1,286
yzz1,76,Nidalee (Nidalee),1,235
yzz1,111,Nautilus (Nautilus),1,215
yzz1,53,Blitzcrank (Blitzcrank),1,203
yzz1,39,Irelia (Irelia),1,192
yzz1,17,Teemo (Teemo),1,178
yzz1,412,Thresh (Thresh),1,175
yzz1,80,Pantheon (Pantheon),1,170
yzz1,83,Yorick (Yorick),1,165
yzz1,523,Aphelios (Aphelios),1,163
yzz1,268,Azir (Azir),1,161
yzz1,104,Graves (Graves),1,157
yzz1,154,Zac (Zac),1,154
yzz1,105,Fizz (Fizz),1,146
yzz1,518,Neeko (Neeko),1,143
yzz1,34,Anivia (Anivia),1,141
yzz1,8,Vladimir (Vladimir),1,133
yzz1,221,Zeri (Zeri),1,113
yzz1,43,Karma (Karma),1,113
yzz1,91,Talon (Talon),1,107
yzz1,526,Rell (Rell),1,100
yzz1,254,Vi (Vi),1,88
yzz1,86,Garen (Garen),1,86
커여운물개,145,Kai'Sa (Kaisa),5,177935
커여운물개,222,Jinx (Jinx),5,148708
커여운물개,81,Ezreal (Ezreal),5,136556
커여운물개,221,Zeri (Zeri),5,133141
커여운물개,236,Lucian (Lucian),5,119741
커여운물개,523,Aphelios (Aphelios),5,119098
커여운물개,202,Jhin (Jhin),5,98244
커여운물개,119,Draven (Draven),5,63948
커여운물개,360,Samira (Samira),5,63151
커여운물개,51,Caitlyn (Caitlyn),5,55478
커여운물개,498,Xayah (Xayah),5,55312
커여운물개,18,Tristana (Tristana),5,36134
커여운물개,517,Sylas (Sylas),5,35624
커여운물개,67,Vayne (Vayne),5,32127
커여운물개,110,Varus (Varus),5,32019
커여운물개,104,Graves (Graves),5,31903
커여운물개,21,Miss Fortune (MissFortune),5,29869
커여운물개,234,Viego (Viego),5,29767
커여운물개,429,Kalista (Kalista),5,28872
커여운물개,22,Ashe (Ashe),5,26390
커여운물개,203,Kindred (Kindred),5,26127
커여운물개,79,Gragas (Gragas),4,21043
커여운물개,163,Taliyah (Taliyah),4,17525
커여운물개,15,Sivir (Sivir),4,16108
커여운물개,115,Ziggs (Ziggs),4,16064
커여운물개,235,Senna (Senna),4,14142
커여운물개,497,Rakan (Rakan),4,13850
커여운물개,29,Twitch (Twitch),4,12689
커여운물개,120,Hecarim (Hecarim),3,10746
커여운물개,64,Lee Sin (LeeSin),3,10721
커여운물개,113,Sejuani (Sejuani),3,10299
커여운물개,85,Kennen (Kennen),3,10294
커여운물개,112,Viktor (Viktor),3,10117
커여운물개,84,Akali (Akali),3,9848
커여운물개,103,Ahri (Ahri),3,9751
커여운물개,114,Fiora (Fiora),3,9353
커여운물개,245,Ekko (Ekko),3,9260
커여운물개,111,Nautilus (Nautilus),3,9150
커여운물개,895,Nilah (Nilah),3,8637
커여운물개,96,Kog'Maw (KogMaw),3,7762
커여운물개,24,Jax (Jax),3,7529
커여운물개,55,Katarina (Katarina),3,7083
커여운물개,76,Nidalee (Nidalee),3,7082
커여운물개,876,Lillia (Lillia),3,6832
커여운물개,39,Irelia (Irelia),3,6796
커여운물개,99,Lux (Lux),3,6526
커여운물개,555,Pyke (Pyke),3,6058
